14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power III (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power III (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  III (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/14/22 12:10:00 PM;82.316;54.832;78.195;25;59.994;6;;;;1.580;5.900;5.890;27;219.08;219.18;218.80
5/14/22 12:20:00 PM;80.411;47.054;76.837;25;60.001;4;1.254;5.610;0.140;0.150;5.610;0.140;26;220.37;221.48;221.01
5/14/22 12:30:00 PM;74.885;36.554;81.881;24;59.992;6;1.097;4.453;0.162;0.200;0.190;0.180;25;221.00;222.18;221.15
5/14/22 12:40:00 PM;90.701;59.304;105.554;32;59.994;6;0.997;3.890;0.186;0.200;0.200;0.220;33;220.11;221.20;220.23
5/14/22 12:50:00 PM;83.460;62.998;98.762;31;60.007;4;0.926;3.534;0.199;0.220;0.190;0.230;31;220.29;221.30;220.32
5/14/22 1:00:00 PM;85.937;57.360;109.240;32;60.030;4;0.872;3.281;0.194;0.170;0.180;0.170;32;220.60;221.72;220.58
5/14/22 1:10:00 PM;86.890;68.637;98.180;32;60.005;4;0.829;3.088;0.197;0.210;0.220;0.210;32;220.04;221.04;220.11
5/14/22 1:20:00 PM;83.650;62.415;104.971;31;60.024;5;0.793;2.933;0.197;0.200;0.190;0.200;32;220.77;221.99;220.91
5/14/22 1:30:00 PM;90.129;66.304;107.688;33;60.012;5;0.763;2.805;0.193;0.160;0.160;0.160;34;220.93;222.21;221.15
5/14/22 1:40:00 PM;83.650;66.693;97.210;31;59.998;4;0.738;2.697;0.197;0.240;0.210;0.220;32;220.11;221.33;220.39
5/14/22 1:50:00 PM;86.318;57.554;102.837;31;59.991;5;0.715;2.604;0.195;0.180;0.170;0.180;31;220.24;221.57;220.48
5/14/22 2:00:00 PM;94.893;47.443;91.971;29;60.026;5;0.695;2.523;0.194;0.180;0.180;0.180;30;220.61;222.10;221.05
5/14/22 2:10:00 PM;70.884;39.277;73.926;23;60.006;3;0.196;2.451;0.195;0.200;0.210;0.210;23;220.35;221.71;220.70
5/14/22 2:20:00 PM;87.080;44.138;89.643;27;59.994;7;0.197;0.191;0.197;0.180;0.170;0.170;28;220.36;221.85;220.82
5/14/22 2:30:00 PM;92.225;46.471;91.583;28;59.991;5;0.197;0.193;0.199;0.190;0.210;0.210;29;220.24;221.78;220.66
5/14/22 2:40:00 PM;86.127;34.804;91.195;26;60.018;5;0.197;0.190;0.196;0.200;0.170;0.190;27;220.93;222.56;221.33
5/14/22 2:50:00 PM;91.653;47.637;85.762;28;59.998;5;0.194;0.190;0.193;0.190;0.190;0.190;29;220.80;222.35;221.29
5/14/22 3:00:00 PM;71.455;37.915;75.090;23;59.993;4;0.194;0.189;0.193;0.180;0.160;0.170;24;220.19;221.69;220.70
5/14/22 3:10:00 PM;94.702;49.776;93.523;29;59.996;6;0.191;0.186;0.189;0.160;0.190;0.160;30;219.85;221.51;220.41
5/14/22 3:20:00 PM;87.842;49.582;87.702;27;59.991;5;0.190;0.187;0.188;0.190;0.200;0.190;29;220.10;221.71;220.70
5/14/22 3:30:00 PM;75.647;41.999;80.329;24;59.998;5;0.194;0.191;0.192;0.210;0.210;0.210;25;220.13;221.72;220.71
5/14/22 3:40:00 PM;96.417;49.193;94.106;30;59.992;5;0.187;0.188;0.188;0.170;0.180;0.180;31;219.96;221.70;220.67
5/14/22 3:50:00 PM;77.743;37.721;81.881;24;60.017;4;0.184;0.186;0.185;0.140;0.140;0.130;25;220.01;221.63;220.67
5/14/22 4:00:00 PM;90.701;47.443;84.404;27;60.004;5;0.186;0.188;0.189;0.200;0.200;0.220;28;220.11;221.79;220.81
5/14/22 4:10:00 PM;91.082;42.582;93.523;28;59.991;6;0.184;0.185;0.186;0.170;0.170;0.170;29;220.04;221.80;220.78
5/14/22 4:20:00 PM;80.792;47.832;76.643;25;59.996;5;0.184;0.186;0.187;0.190;0.190;0.190;26;219.94;221.61;220.69
5/14/22 4:30:00 PM;94.702;46.082;93.717;29;60.009;5;0.181;0.181;0.182;0.140;0.140;0.150;30;219.72;221.49;220.45
5/14/22 4:40:00 PM;75.076;38.888;78.389;24;60.000;3;0.179;0.184;0.182;0.180;0.200;0.190;24;219.63;221.25;220.23
5/14/22 4:50:00 PM;95.845;48.026;91.583;29;59.995;6;0.178;0.183;0.181;0.180;0.180;0.170;30;219.84;221.67;220.54
5/14/22 5:00:00 PM;81.745;37.332;87.508;25;60.007;4;0.181;0.185;0.183;0.210;0.190;0.200;26;219.73;221.50;220.29
5/14/22 5:10:00 PM;91.463;52.304;85.374;28;60.013;6;0.182;0.184;0.183;0.170;0.180;0.160;29;220.24;222.00;220.92
5/14/22 5:20:00 PM;78.124;43.554;80.523;25;59.994;4;0.178;0.180;0.179;0.130;0.140;0.130;26;220.11;221.85;220.77
5/14/22 5:30:00 PM;71.646;45.304;67.911;23;60.002;3;0.174;0.176;0.175;0.170;0.170;0.170;24;220.68;222.36;221.28
5/14/22 5:40:00 PM;72.599;43.360;66.941;23;59.999;3;0.179;0.183;0.184;0.220;0.240;0.250;23;220.23;221.92;220.91
5/14/22 5:50:00 PM;66.692;39.665;65.777;21;60.015;2;0.183;0.186;0.188;0.190;0.190;0.190;22;220.49;222.14;221.20
5/14/22 6:00:00 PM;76.600;50.749;65.388;24;60.004;3;0.181;0.186;0.185;0.180;0.200;0.190;25;220.57;222.30;221.42
5/14/22 6:10:00 PM;64.405;36.749;64.807;21;60.023;2;0.181;0.187;0.185;0.180;0.180;0.180;21;220.93;222.69;221.71
5/14/22 6:20:00 PM;76.219;47.054;65.001;23;60.003;3;0.179;0.185;0.184;0.160;0.170;0.170;24;220.79;222.58;221.70
5/14/22 6:30:00 PM;68.216;41.804;65.777;22;60.011;2;0.184;0.190;0.188;0.200;0.210;0.210;22;220.60;222.31;221.48
5/14/22 6:40:00 PM;72.408;47.637;65.388;23;60.012;3;0.182;0.189;0.187;0.160;0.180;0.170;24;221.04;222.82;221.89
5/14/22 6:50:00 PM;72.980;48.804;65.195;23;59.998;3;0.186;0.194;0.195;0.220;0.230;0.250;24;220.69;222.47;221.57
5/14/22 7:00:00 PM;66.120;44.138;64.613;22;60.000;3;0.182;0.192;0.192;0.160;0.160;0.160;22;220.88;222.60;221.61
5/14/22 7:10:00 PM;76.028;51.137;65.195;24;59.994;3;0.181;0.190;0.192;0.150;0.150;0.150;25;221.48;223.17;222.26
5/14/22 7:20:00 PM;64.595;35.777;64.418;21;59.997;2;0.185;0.194;0.196;0.200;0.200;0.200;21;220.93;222.67;221.63
5/14/22 7:30:00 PM;77.934;49.193;64.418;24;60.001;3;0.190;0.201;0.202;0.220;0.250;0.240;25;221.18;222.85;221.95
5/14/22 7:40:00 PM;68.025;40.054;64.613;22;60.008;3;0.184;0.194;0.195;0.140;0.150;0.170;22;221.28;222.96;221.91
5/14/22 7:50:00 PM;70.884;47.637;64.224;23;60.042;3;0.182;0.195;0.193;0.170;0.200;0.170;23;221.91;223.71;222.66
5/14/22 8:00:00 PM;69.740;47.637;64.224;23;60.010;3;0.179;0.191;0.190;0.140;0.140;0.140;23;221.65;223.43;222.38
5/14/22 8:10:00 PM;64.595;41.221;63.836;21;59.993;3;0.183;0.195;0.195;0.220;0.230;0.230;22;221.25;223.15;222.03
5/14/22 8:20:00 PM;74.504;46.860;64.224;23;59.979;3;0.185;0.197;0.195;0.180;0.190;0.180;24;220.97;222.80;221.82
5/14/22 8:30:00 PM;61.928;34.999;64.030;20;60.007;2;0.182;0.194;0.192;0.160;0.180;0.160;21;222.20;224.18;222.89
5/14/22 8:40:00 PM;75.266;46.860;67.717;24;60.009;3;0.183;0.195;0.192;0.180;0.190;0.180;24;222.29;224.31;223.08
5/14/22 8:50:00 PM;70.312;43.749;67.911;23;59.994;3;0.184;0.195;0.190;0.230;0.230;0.230;23;222.21;224.25;223.05
5/14/22 9:00:00 PM;71.455;45.693;68.299;23;60.014;4;0.187;0.198;0.195;0.200;0.200;0.220;24;222.82;224.90;223.66
5/14/22 9:10:00 PM;73.361;45.110;67.135;23;60.023;3;0.186;0.197;0.193;0.120;0.120;0.120;24;223.28;225.36;224.22
5/14/22 9:20:00 PM;65.929;36.360;66.941;21;60.001;3;0.185;0.198;0.193;0.190;0.210;0.200;22;222.82;224.92;223.77
5/14/22 9:30:00 PM;75.266;46.860;66.941;24;59.989;3;0.182;0.192;0.188;0.190;0.200;0.190;24;222.63;224.71;223.65
5/14/22 9:40:00 PM;62.499;35.777;67.329;21;59.998;3;0.186;0.195;0.191;0.200;0.200;0.200;21;222.80;224.87;223.74
5/14/22 9:50:00 PM;72.599;48.610;66.553;23;59.996;4;0.191;0.196;0.194;0.220;0.210;0.210;24;223.04;225.18;224.12
5/14/22 10:00:00 PM;63.833;38.499;66.747;21;60.010;3;0.192;0.198;0.195;0.160;0.170;0.170;22;223.64;225.89;224.74
5/14/22 10:10:00 PM;52.019;28.582;59.762;17;59.986;2;0.187;0.193;0.190;0.170;0.180;0.170;18;223.87;226.11;224.86
5/14/22 10:20:00 PM;47.065;27.027;57.627;16;59.996;2;0.185;0.190;0.188;0.130;0.140;0.140;17;223.65;225.91;224.66
5/14/22 10:30:00 PM;40.015;21.582;58.792;15;59.993;2;0.187;0.190;0.188;0.190;0.180;0.170;16;223.40;225.61;224.35
5/14/22 10:40:00 PM;67.644;29.554;81.105;22;60.005;6;0.186;0.189;0.187;0.170;0.170;0.170;23;222.99;225.33;223.97
5/14/22 10:50:00 PM;60.403;21.971;82.658;20;59.990;4;0.181;0.184;0.182;0.180;0.190;0.180;21;223.16;225.57;224.06
5/14/22 11:00:00 PM;66.310;27.610;81.881;21;60.002;4;0.182;0.187;0.182;0.210;0.220;0.220;23;223.34;225.78;224.29
5/14/22 11:10:00 PM;60.975;22.555;80.911;20;60.005;4;0.184;0.188;0.184;0.160;0.160;0.160;21;223.39;225.80;224.32
5/14/22 11:20:00 PM;62.309;22.555;81.299;20;60.005;4;0.182;0.184;0.180;0.170;0.150;0.150;22;223.92;226.48;224.89
5/14/22 11:30:00 PM;66.501;26.055;81.105;21;60.008;4;0.178;0.179;0.176;0.130;0.130;0.130;23;224.01;226.54;224.97
5/14/22 11:40:00 PM;60.975;21.194;80.717;19;59.980;5;0.175;0.176;0.172;0.160;0.170;0.150;21;223.99;226.52;224.91
5/14/22 11:50:00 PM;68.978;30.332;80.135;22;59.993;5;0.170;0.174;0.170;0.180;0.190;0.190;23;223.46;226.07;224.53
5/15/22 12:00:00 AM;60.022;21.388;79.553;19;59.987;5;0.171;0.174;0.171;0.170;0.170;0.180;21;222.70;225.21;223.64
5/15/22 12:10:00 AM;61.547;23.527;79.747;20;60.004;4;0.173;0.175;0.174;0.190;0.190;0.200;21;222.75;225.26;223.70
5/15/22 12:20:00 AM;62.309;24.888;80.523;20;60.005;4;0.175;0.178;0.176;0.170;0.180;0.170;22;222.79;225.33;223.79
5/15/22 12:30:00 AM;58.117;19.832;79.553;18;60.002;4;0.172;0.176;0.174;0.150;0.160;0.140;20;223.41;226.01;224.38
5/15/22 12:40:00 AM;66.310;26.055;79.747;21;60.002;4;0.171;0.175;0.172;0.150;0.150;0.150;22;223.54;226.01;224.45
5/15/22 12:50:00 AM;57.355;20.027;78.971;18;59.987;4;0.169;0.173;0.171;0.160;0.170;0.160;20;223.46;225.89;224.33
5/15/22 1:00:00 AM;61.547;23.332;78.583;19;59.998;4;0.164;0.167;0.164;0.160;0.170;0.160;21;223.73;226.15;224.68
5/15/22 1:10:00 AM;62.881;25.666;77.807;20;60.010;5;0.164;0.169;0.165;0.160;0.180;0.170;22;224.05;226.51;225.04
5/15/22 1:20:00 AM;45.541;19.832;65.195;16;59.989;3;0.165;0.174;0.168;0.180;0.200;0.190;17;223.77;226.15;224.69
5/15/22 1:30:00 AM;62.690;26.443;75.090;20;60.006;6;0.165;0.174;0.168;0.140;0.130;0.130;21;224.39;226.75;225.36
5/15/22 1:40:00 AM;59.070;19.444;77.419;18;59.992;5;0.169;0.174;0.171;0.200;0.180;0.180;20;224.53;226.93;225.41
5/15/22 1:50:00 AM;59.070;20.416;78.777;19;60.002;5;0.169;0.173;0.170;0.180;0.170;0.180;21;224.64;227.01;225.53
5/15/22 2:00:00 AM;62.690;23.332;77.225;20;59.991;4;0.170;0.174;0.171;0.180;0.190;0.190;21;224.19;226.50;225.08
5/15/22 2:10:00 AM;36.394;18.860;54.329;13;59.998;2;0.166;0.171;0.166;0.140;0.140;0.140;14;224.67;226.85;225.48
5/15/22 2:20:00 AM;40.205;24.110;54.329;15;59.995;3;0.168;0.173;0.168;0.190;0.200;0.190;15;224.25;226.38;225.03
5/15/22 2:30:00 AM;40.015;21.582;53.941;14;59.991;2;0.175;0.180;0.174;0.220;0.230;0.210;15;224.15;226.31;224.93
5/15/22 2:40:00 AM;35.251;17.694;53.553;13;59.999;2;0.178;0.183;0.177;0.190;0.190;0.190;14;224.57;226.69;225.29
5/15/22 2:50:00 AM;40.967;21.582;53.553;14;60.006;2;0.177;0.181;0.176;0.140;0.150;0.150;15;224.91;227.03;225.68
5/15/22 3:00:00 AM;38.490;20.027;53.165;14;59.994;2;0.181;0.186;0.181;0.210;0.220;0.210;15;224.50;226.58;225.18
5/15/22 3:10:00 AM;35.442;19.444;54.329;14;60.000;2;0.182;0.185;0.181;0.170;0.170;0.170;14;224.65;226.67;225.30
5/15/22 3:20:00 AM;41.730;22.944;54.135;15;60.001;2;0.180;0.182;0.178;0.150;0.150;0.150;15;224.92;226.94;225.64
5/15/22 3:30:00 AM;38.871;20.416;54.135;14;60.001;2;0.180;0.183;0.179;0.150;0.160;0.160;15;225.08;227.12;225.75
5/15/22 3:40:00 AM;36.013;18.471;53.553;13;60.001;2;0.176;0.181;0.177;0.140;0.140;0.140;14;225.72;227.77;226.37
5/15/22 3:50:00 AM;41.920;24.110;53.941;15;59.991;2;0.179;0.185;0.181;0.210;0.220;0.220;16;225.26;227.28;225.93
5/15/22 4:00:00 AM;37.538;21.388;53.553;14;59.996;2;0.179;0.185;0.182;0.180;0.180;0.200;15;224.62;226.59;225.25
5/15/22 4:10:00 AM;33.917;20.027;53.359;13;59.994;2;0.180;0.186;0.184;0.160;0.160;0.170;14;224.84;226.71;225.35
5/15/22 4:20:00 AM;38.490;22.555;53.359;14;60.005;2;0.186;0.189;0.188;0.240;0.230;0.230;15;225.25;227.20;225.78
5/15/22 4:30:00 AM;39.062;21.582;52.582;14;59.990;2;0.187;0.189;0.190;0.230;0.230;0.230;15;225.36;227.28;225.87
5/15/22 4:40:00 AM;35.251;19.055;52.971;13;59.998;2;0.184;0.187;0.187;0.150;0.160;0.150;14;225.54;227.46;226.02
5/15/22 4:50:00 AM;37.728;20.610;53.553;14;59.994;2;0.187;0.189;0.189;0.180;0.180;0.170;15;225.11;226.96;225.60
5/15/22 5:00:00 AM;41.349;23.916;53.941;15;60.001;2;0.188;0.190;0.191;0.220;0.230;0.230;16;224.49;226.29;224.99
5/15/22 5:10:00 AM;35.823;20.416;53.553;14;60.010;2;0.187;0.189;0.190;0.150;0.160;0.160;14;225.27;227.14;225.75
5/15/22 5:20:00 AM;34.870;19.055;52.971;13;59.993;2;0.191;0.195;0.196;0.210;0.220;0.220;14;224.90;226.67;225.34
5/15/22 5:30:00 AM;42.492;24.110;52.777;15;59.993;2;0.195;0.198;0.198;0.200;0.210;0.200;16;224.89;226.58;225.30
5/15/22 5:40:00 AM;35.823;18.277;52.777;13;59.991;2;0.195;0.199;0.199;0.150;0.150;0.150;14;225.29;227.07;225.70
5/15/22 5:50:00 AM;34.870;18.666;53.359;13;60.002;2;0.190;0.194;0.193;0.130;0.150;0.130;14;225.83;227.55;226.29
5/15/22 6:00:00 AM;33.917;20.610;53.553;13;59.993;2;0.188;0.192;0.189;0.150;0.160;0.140;14;224.69;226.29;225.10
5/15/22 6:10:00 AM;42.682;25.277;53.941;15;59.991;2;0.199;0.208;0.205;0.270;0.300;0.300;16;223.97;225.52;224.42
5/15/22 6:20:00 AM;36.204;18.471;53.747;13;60.001;2;0.194;0.205;0.202;0.180;0.190;0.200;14;224.00;225.63;224.39
5/15/22 6:30:00 AM;35.251;18.860;53.553;13;60.005;2;0.189;0.201;0.197;0.180;0.190;0.180;14;224.52;226.03;224.88
5/15/22 6:40:00 AM;37.156;20.416;53.553;14;60.000;2;0.189;0.202;0.199;0.160;0.180;0.170;14;225.04;226.49;225.29
5/15/22 6:50:00 AM;39.253;21.388;53.941;14;59.996;2;0.188;0.201;0.198;0.160;0.160;0.160;15;225.15;226.55;225.41
5/15/22 7:00:00 AM;32.012;18.666;51.224;12;60.018;2;0.181;0.194;0.191;0.130;0.130;0.130;13;224.86;226.20;225.08
5/15/22 7:10:00 AM;49.733;18.860;68.299;16;60.002;6;0.186;0.196;0.193;0.210;0.190;0.190;18;224.38;225.80;224.55
5/15/22 7:20:00 AM;56.592;22.944;74.896;18;60.002;4;0.183;0.193;0.188;0.180;0.180;0.160;20;223.50;224.99;223.71
5/15/22 7:30:00 AM;57.545;22.555;72.762;18;60.007;4;0.179;0.189;0.185;0.150;0.160;0.160;20;223.66;225.09;223.80
5/15/22 7:40:00 AM;54.115;19.832;72.956;17;60.001;4;0.181;0.191;0.187;0.180;0.190;0.180;19;223.98;225.36;224.07
5/15/22 7:50:00 AM;54.306;18.860;72.762;17;59.995;4;0.187;0.197;0.191;0.210;0.220;0.200;19;224.22;225.58;224.31
5/15/22 8:00:00 AM;59.641;24.110;73.150;19;60.000;4;0.189;0.197;0.193;0.180;0.170;0.170;20;224.30;225.66;224.42
5/15/22 8:10:00 AM;44.778;18.860;63.836;15;59.999;3;0.175;0.178;0.172;0.140;0.140;0.140;17;223.98;225.22;224.02
5/15/22 8:20:00 AM;32.393;18.666;49.478;12;60.004;1;0.172;0.174;0.167;0.130;0.130;0.130;13;223.75;224.93;223.75
5/15/22 8:30:00 AM;38.300;23.721;50.254;14;59.998;2;0.176;0.177;0.173;0.220;0.220;0.230;14;222.35;224.01;222.93
5/15/22 8:40:00 AM;36.013;23.916;50.448;13;59.997;2;0.182;0.184;0.179;0.220;0.240;0.230;14;220.96;222.53;221.53
5/15/22 8:50:00 AM;33.346;20.027;50.836;12;59.998;1;0.182;0.185;0.181;0.160;0.170;0.180;13;220.90;222.42;221.39
5/15/22 9:00:00 AM;35.442;20.610;51.418;13;60.001;2;0.185;0.189;0.184;0.180;0.200;0.180;14;220.84;222.38;221.24
5/15/22 9:10:00 AM;39.443;23.916;51.418;14;60.003;1;0.183;0.191;0.186;0.190;0.210;0.210;15;220.86;222.35;221.31
5/15/22 9:20:00 AM;32.201;20.221;51.806;13;60.013;1;0.180;0.189;0.185;0.140;0.150;0.140;13;221.07;222.57;221.44
5/15/22 9:30:00 AM;32.393;21.388;52.000;13;59.988;1;0.181;0.190;0.187;0.170;0.170;0.190;14;220.90;222.33;221.24
5/15/22 9:40:00 AM;42.111;28.582;51.806;15;59.992;2;0.184;0.192;0.192;0.210;0.210;0.230;16;219.77;221.15;220.17
5/15/22 9:50:00 AM;34.108;20.221;52.388;13;59.991;1;0.183;0.190;0.192;0.200;0.200;0.200;14;219.42;220.80;219.76
5/15/22 10:00:00 AM;34.108;20.610;52.194;13;59.996;1;0.182;0.191;0.193;0.170;0.190;0.180;14;219.74;221.04;220.05
5/15/22 10:10:00 AM;42.873;26.638;52.388;15;60.001;1;0.184;0.193;0.195;0.170;0.170;0.180;16;219.85;221.14;220.18
5/15/22 10:20:00 AM;45.922;21.388;64.807;15;60.007;4;0.186;0.194;0.196;0.160;0.150;0.150;17;220.40;221.76;220.72
5/15/22 10:30:00 AM;57.164;21.582;76.837;18;59.993;4;0.184;0.192;0.192;0.200;0.200;0.190;20;220.08;221.55;220.41
5/15/22 10:40:00 AM;64.214;27.027;77.807;20;59.992;4;0.177;0.186;0.186;0.150;0.190;0.160;22;219.97;221.49;220.31
5/15/22 10:50:00 AM;57.545;21.194;77.613;18;59.996;4;0.177;0.187;0.185;0.150;0.180;0.170;20;219.95;221.44;220.24
5/15/22 11:00:00 AM;57.736;20.999;78.195;18;60.024;4;0.176;0.185;0.185;0.170;0.180;0.180;20;219.99;221.47;220.25
5/15/22 11:10:00 AM;63.833;26.832;78.777;20;60.006;4;0.174;0.182;0.183;0.170;0.170;0.190;22;220.07;221.47;220.37
5/15/22 11:20:00 AM;57.545;21.971;78.777;18;59.997;4;0.176;0.184;0.185;0.170;0.180;0.180;20;219.44;220.83;219.74
5/15/22 11:30:00 AM;55.068;23.332;71.210;17;60.005;3;0.175;0.184;0.183;0.160;0.170;0.160;19;219.03;220.35;219.37
5/15/22 11:40:00 AM;58.879;26.443;71.210;18;60.008;4;0.177;0.184;0.178;0.220;0.210;0.180;20;218.56;219.90;218.89
5/15/22 11:50:00 AM;59.451;20.805;80.329;18;60.001;4;0.172;0.181;0.174;0.150;0.160;0.160;20;219.09;220.46;219.37
5/15/22 12:00:00 PM;64.024;25.082;79.747;20;59.994;4;0.174;0.179;0.174;0.190;0.170;0.180;21;219.13;220.50;219.45
5/15/22 12:10:00 PM;49.352;26.443;65.001;17;60.009;4;0.176;0.182;0.176;0.190;0.200;0.200;18;219.21;220.37;219.44
5/15/22 12:20:00 PM;60.975;22.749;82.270;19;59.986;4;0.177;0.182;0.177;0.170;0.160;0.160;21;218.83;220.17;219.08
5/15/22 12:30:00 PM;69.931;28.777;82.270;22;60.000;4;0.176;0.182;0.177;0.190;0.200;0.190;23;218.00;219.41;218.40
5/15/22 12:40:00 PM;41.539;20.999;60.926;14;59.997;4;0.176;0.179;0.176;0.160;0.140;0.140;16;218.55;219.86;218.92
5/15/22 12:50:00 PM;66.501;25.082;83.434;20;59.993;4;0.185;0.187;0.185;0.240;0.250;0.250;22;218.31;219.79;218.75
5/15/22 1:00:00 PM;63.262;26.249;78.583;20;59.995;3;0.205;0.210;0.201;0.320;0.340;0.300;21;217.34;218.75;217.80
5/15/22 1:10:00 PM;48.018;21.388;68.105;16;60.005;4;0.232;0.221;0.219;0.370;0.280;0.330;17;218.38;219.86;218.86
5/15/22 1:20:00 PM;72.980;29.166;83.628;22;60.004;4;0.246;0.237;0.232;0.320;0.330;0.310;24;218.59;220.22;219.25
5/15/22 1:30:00 PM;44.969;22.555;66.941;15;59.998;2;0.258;0.243;0.246;0.320;0.260;0.320;17;218.83;220.35;219.39
5/15/22 1:40:00 PM;66.692;28.971;84.598;21;59.994;5;0.272;0.272;0.268;0.360;0.430;0.390;23;218.16;219.85;218.81
5/15/22 1:50:00 PM;62.881;28.582;78.389;20;60.014;4;0.289;0.296;0.302;0.370;0.420;0.470;21;218.02;219.64;218.71
5/15/22 2:00:00 PM;57.926;22.944;76.255;18;59.999;5;0.304;0.303;0.309;0.380;0.300;0.310;20;219.09;220.39;219.41
5/15/22 2:10:00 PM;74.695;30.721;85.568;23;59.982;4;0.304;0.302;0.309;0.170;0.170;0.180;24;219.69;220.89;219.98
5/15/22 2:20:00 PM;49.923;21.582;68.881;16;59.994;4;0.304;0.303;0.309;0.180;0.190;0.170;18;219.96;221.12;220.18
5/15/22 2:30:00 PM;71.836;27.416;85.374;22;60.007;4;0.306;0.305;0.311;0.240;0.240;0.240;23;219.21;220.47;219.48
5/15/22 2:40:00 PM;54.496;26.249;69.463;18;60.001;3;0.306;0.306;0.312;0.170;0.180;0.180;19;219.26;220.51;219.52
5/15/22 2:50:00 PM;66.692;26.638;84.210;21;60.007;6;0.304;0.303;0.310;0.200;0.200;0.200;23;219.57;220.92;219.85
5/15/22 3:00:00 PM;73.742;31.499;85.762;23;60.000;5;0.298;0.295;0.305;0.220;0.240;0.230;24;219.60;220.98;220.01
5/15/22 3:10:00 PM;47.256;21.582;66.553;15;59.994;4;0.284;0.291;0.297;0.200;0.190;0.190;17;219.39;220.75;219.76
5/15/22 3:20:00 PM;75.266;29.554;85.956;23;59.996;4;0.275;0.282;0.290;0.210;0.220;0.210;24;219.50;220.90;219.98
5/15/22 3:30:00 PM;55.830;23.332;72.762;17;59.990;3;0.265;0.279;0.281;0.190;0.200;0.190;19;219.49;220.89;220.02
5/15/22 3:40:00 PM;72.599;30.138;85.568;22;59.998;6;0.247;0.248;0.260;0.160;0.160;0.150;24;219.40;220.96;219.99
5/15/22 3:50:00 PM;65.929;28.971;78.777;20;60.006;4;0.227;0.216;0.213;0.210;0.220;0.210;22;218.65;220.11;219.28
5/15/22 4:00:00 PM;58.117;24.888;74.896;18;59.993;5;0.204;0.209;0.205;0.250;0.250;0.260;20;218.55;219.97;219.10
5/15/22 4:10:00 PM;75.457;29.166;87.120;23;59.991;4;0.206;0.211;0.208;0.200;0.210;0.220;24;218.88;220.54;219.58
5/15/22 4:20:00 PM;54.306;21.777;75.284;17;60.005;3;0.208;0.215;0.212;0.210;0.230;0.220;19;218.92;220.58;219.53
5/15/22 4:30:00 PM;67.644;31.693;77.807;21;60.019;4;0.202;0.209;0.206;0.170;0.160;0.160;23;219.47;221.22;220.25
5/15/22 4:40:00 PM;70.121;26.055;87.120;21;59.997;5;0.203;0.210;0.207;0.190;0.200;0.200;23;219.13;220.98;219.80
5/15/22 4:50:00 PM;64.977;29.749;79.359;20;59.991;4;0.206;0.214;0.209;0.230;0.240;0.220;22;218.67;220.45;219.41
5/15/22 5:00:00 PM;59.641;31.304;73.732;20;60.001;4;0.207;0.213;0.209;0.230;0.230;0.230;21;218.63;220.31;219.40
5/15/22 5:10:00 PM;68.406;27.221;88.673;21;60.003;5;0.204;0.211;0.207;0.160;0.160;0.160;23;219.08;220.89;219.83
5/15/22 5:20:00 PM;59.260;33.249;69.657;20;60.009;2;0.202;0.209;0.207;0.180;0.190;0.210;21;219.73;221.50;220.58
5/15/22 5:30:00 PM;65.548;25.860;87.508;21;60.005;5;0.201;0.206;0.205;0.170;0.160;0.160;23;219.69;221.63;220.53
5/15/22 5:40:00 PM;66.692;35.971;78.389;22;59.993;3;0.203;0.209;0.208;0.190;0.200;0.200;23;219.00;220.85;219.99
5/15/22 5:50:00 PM;62.499;31.499;79.747;20;59.997;5;0.200;0.205;0.206;0.180;0.170;0.170;22;218.74;220.51;219.70
5/15/22 6:00:00 PM;46.493;30.721;58.792;17;59.995;2;0.198;0.204;0.203;0.230;0.240;0.240;17;218.73;220.41;219.71
5/15/22 6:10:00 PM;48.970;32.277;58.986;17;60.002;1;0.200;0.207;0.208;0.220;0.240;0.260;18;218.61;220.35;219.67
5/15/22 6:20:00 PM;38.490;24.499;58.015;14;59.996;2;0.197;0.202;0.204;0.180;0.180;0.170;15;219.44;221.26;220.50
5/15/22 6:30:00 PM;38.490;25.666;58.403;15;59.998;2;0.199;0.204;0.206;0.190;0.190;0.190;16;219.30;221.14;220.38
5/15/22 6:40:00 PM;37.728;26.832;59.374;15;59.987;2;0.199;0.203;0.205;0.190;0.180;0.190;16;218.67;220.45;219.70
