14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L1 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L2 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L3 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L1 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L2 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L3 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L1 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L2 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L3 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/18/22 11:40:00 AM;305.258;291.077;295.318;37;35;36;60.011;9;9;7;0.198;0.199;0.199;0.180;0.200;0.190;38;36;37;213.67;214.66;214.34
5/18/22 11:50:00 AM;294.207;279.605;298.422;35;34;36;60.002;9;8;7;0.194;0.194;0.196;0.150;0.120;0.150;36;35;37;214.51;215.44;215.04
5/18/22 12:00:00 PM;307.164;289.327;301.915;37;35;37;60.004;9;9;7;0.194;0.194;0.197;0.200;0.220;0.200;38;36;38;214.60;215.61;215.26
5/18/22 12:10:00 PM;309.069;286.216;304.049;37;34;37;59.988;9;9;7;0.192;0.191;0.191;0.180;0.170;0.180;38;35;38;213.85;214.85;214.48
5/18/22 12:20:00 PM;307.735;270.855;294.930;37;32;36;59.995;10;9;5;0.186;0.186;0.186;0.190;0.190;0.190;38;33;37;213.21;214.32;213.87
5/18/22 12:30:00 PM;324.885;283.689;305.796;39;34;38;59.999;10;10;5;0.186;0.187;0.186;0.190;0.190;0.190;40;35;38;213.35;214.57;214.12
5/18/22 12:40:00 PM;305.449;293.994;307.542;36;35;37;60.008;9;8;8;0.186;0.189;0.187;0.180;0.190;0.190;38;36;38;213.48;214.46;214.01
5/18/22 12:50:00 PM;318.597;294.383;309.676;38;35;38;59.988;10;9;7;0.187;0.188;0.187;0.160;0.130;0.150;39;36;38;213.99;215.12;214.57
5/18/22 1:00:00 PM;309.450;277.661;292.213;37;33;36;60.000;10;9;6;0.185;0.186;0.186;0.150;0.140;0.150;38;34;36;213.54;214.74;214.28
5/18/22 1:10:00 PM;297.827;281.161;299.975;36;34;36;60.001;9;8;7;0.183;0.184;0.183;0.160;0.130;0.140;37;35;37;213.81;214.88;214.42
5/18/22 1:20:00 PM;329.267;275.716;292.795;39;32;36;59.986;10;11;4;0.181;0.181;0.183;0.190;0.200;0.210;40;34;36;212.97;214.38;213.83
5/18/22 1:30:00 PM;301.066;246.745;275.721;36;29;34;59.998;10;9;4;0.176;0.175;0.178;0.170;0.150;0.160;37;30;34;213.01;214.40;213.82
5/18/22 1:40:00 PM;327.362;259.382;292.407;39;30;36;59.997;10;10;3;0.176;0.173;0.176;0.180;0.180;0.170;40;32;36;212.06;213.59;213.08
5/18/22 1:50:00 PM;310.594;249.467;278.049;37;29;34;59.997;10;9;3;0.179;0.177;0.177;0.180;0.180;0.170;38;31;34;211.77;213.28;212.74
5/18/22 2:00:00 PM;314.405;272.800;295.512;37;32;36;60.005;9;9;5;0.179;0.173;0.177;0.200;0.190;0.200;38;33;36;211.63;213.03;212.53
5/18/22 2:10:00 PM;335.174;287.383;313.945;40;34;38;59.994;10;10;5;0.180;0.173;0.182;0.190;0.170;0.220;41;35;39;212.07;213.66;213.22
5/18/22 2:20:00 PM;328.315;263.272;323.647;38;31;40;59.995;12;9;4;0.177;0.168;0.179;0.160;0.120;0.150;40;32;40;211.89;213.64;212.95
5/18/22 2:30:00 PM;347.751;272.022;343.438;40;32;42;59.990;13;9;4;0.175;0.167;0.176;0.170;0.170;0.160;42;33;42;211.43;213.33;212.50
5/18/22 2:40:00 PM;323.360;248.300;329.274;37;30;40;59.996;13;7;3;0.176;0.168;0.177;0.190;0.200;0.200;39;30;40;211.07;212.91;212.04
5/18/22 2:50:00 PM;342.225;268.328;342.662;40;32;42;60.007;13;8;5;0.179;0.169;0.179;0.190;0.150;0.180;42;33;42;211.12;212.92;212.20
5/18/22 3:00:00 PM;348.322;295.938;354.304;41;35;43;60.006;12;9;6;0.180;0.173;0.181;0.170;0.190;0.170;43;36;44;211.36;213.05;212.41
5/18/22 3:10:00 PM;328.315;320.243;354.110;39;38;42;59.989;10;8;9;0.183;0.179;0.187;0.200;0.210;0.220;40;39;43;210.27;211.58;211.20
5/18/22 3:20:00 PM;368.330;307.994;370.215;43;36;45;59.992;13;9;6;0.186;0.178;0.186;0.220;0.190;0.200;45;38;45;210.41;212.08;211.57
5/18/22 3:30:00 PM;369.473;315.188;369.050;43;37;45;59.998;12;10;6;0.185;0.178;0.186;0.150;0.140;0.160;45;38;45;210.78;212.49;212.01
5/18/22 3:40:00 PM;358.993;309.355;379.916;42;37;46;59.994;13;8;7;0.184;0.176;0.187;0.160;0.160;0.180;44;38;47;210.54;212.27;211.63
5/18/22 3:50:00 PM;377.095;311.299;379.916;44;37;46;59.998;13;10;6;0.184;0.176;0.189;0.180;0.180;0.200;46;38;47;210.86;212.78;212.18
5/18/22 4:00:00 PM;356.706;318.493;377.394;42;38;46;60.004;12;8;8;0.181;0.176;0.188;0.170;0.190;0.190;43;39;46;210.71;212.41;211.82
5/18/22 4:10:00 PM;369.473;317.327;396.797;43;38;48;60.007;14;8;8;0.180;0.177;0.185;0.180;0.180;0.190;45;39;49;211.47;213.38;212.66
5/18/22 4:20:00 PM;369.092;330.743;385.349;43;39;47;59.997;12;9;8;0.183;0.183;0.189;0.190;0.210;0.200;45;40;47;210.86;212.63;212.11
5/18/22 4:30:00 PM;358.993;320.049;376.424;42;38;46;59.987;12;8;8;0.185;0.185;0.191;0.200;0.190;0.190;44;39;46;210.79;212.63;212.15
5/18/22 4:40:00 PM;364.328;316.743;390.976;43;38;48;60.001;13;8;8;0.182;0.180;0.188;0.140;0.120;0.150;45;39;48;211.71;213.67;213.09
5/18/22 4:50:00 PM;347.941;313.632;370.215;41;38;45;60.003;12;8;8;0.178;0.179;0.185;0.140;0.140;0.140;43;39;46;212.05;213.94;213.51
5/18/22 5:00:00 PM;365.091;312.077;389.424;43;37;47;60.008;14;8;8;0.177;0.175;0.185;0.150;0.140;0.170;45;38;48;212.25;214.26;213.55
5/18/22 5:10:00 PM;351.181;314.605;365.364;41;38;44;59.996;12;9;8;0.176;0.173;0.184;0.190;0.190;0.210;43;39;45;211.94;213.79;213.32
5/18/22 5:20:00 PM;354.610;309.160;379.140;41;37;46;59.994;13;8;8;0.172;0.171;0.184;0.190;0.170;0.200;43;38;47;212.09;214.09;213.51
5/18/22 5:30:00 PM;333.841;303.327;360.901;39;36;44;60.007;12;8;8;0.175;0.173;0.185;0.180;0.170;0.180;41;37;45;212.45;214.43;213.82
5/18/22 5:40:00 PM;330.030;301.771;325.005;39;36;40;59.997;9;10;7;0.175;0.174;0.185;0.170;0.170;0.180;41;37;40;212.33;214.28;213.92
5/18/22 5:50:00 PM;303.924;273.966;313.945;36;33;38;60.004;10;8;6;0.176;0.174;0.185;0.190;0.180;0.190;37;34;39;212.77;214.76;214.32
5/18/22 6:00:00 PM;327.171;295.549;323.453;39;35;40;60.010;10;10;7;0.176;0.172;0.183;0.170;0.170;0.170;40;37;40;213.64;215.73;215.36
5/18/22 6:10:00 PM;314.405;292.438;317.244;38;35;39;59.997;10;9;7;0.174;0.169;0.179;0.140;0.140;0.140;39;36;40;214.46;216.48;216.10
5/18/22 6:20:00 PM;298.017;305.466;341.886;35;37;41;59.995;10;7;9;0.174;0.167;0.182;0.190;0.190;0.220;37;38;43;214.48;216.28;215.76
5/18/22 6:30:00 PM;288.490;286.800;334.125;34;35;41;59.998;10;6;8;0.172;0.166;0.182;0.190;0.180;0.190;36;36;42;214.86;216.67;216.09
5/18/22 6:40:00 PM;272.484;267.550;324.811;32;33;40;59.992;10;6;8;0.178;0.173;0.188;0.210;0.210;0.220;34;33;41;215.95;217.83;217.13
5/18/22 6:50:00 PM;270.578;269.883;320.154;32;33;39;60.011;10;6;8;0.182;0.175;0.192;0.190;0.170;0.200;34;34;40;216.55;218.43;217.74
5/18/22 7:00:00 PM;288.490;284.855;333.348;35;35;41;60.006;11;6;8;0.183;0.177;0.192;0.170;0.170;0.170;36;36;42;216.86;218.72;218.14
5/18/22 7:10:00 PM;257.812;249.661;300.363;31;31;37;59.997;10;5;7;0.180;0.173;0.187;0.150;0.130;0.150;32;31;38;217.13;219.09;218.49
5/18/22 7:20:00 PM;272.675;269.494;306.378;33;33;38;59.994;9;6;8;0.179;0.173;0.185;0.180;0.170;0.180;34;34;39;217.04;218.89;218.32
5/18/22 7:30:00 PM;267.149;231.578;273.780;32;28;34;59.991;9;7;5;0.179;0.174;0.185;0.170;0.180;0.170;33;29;35;216.42;218.49;217.94
5/18/22 7:40:00 PM;256.668;214.079;264.855;31;26;33;60.011;10;7;4;0.178;0.172;0.183;0.160;0.150;0.160;32;27;34;216.90;219.05;218.37
5/18/22 7:50:00 PM;253.239;217.579;263.691;30;27;33;60.024;10;7;4;0.177;0.171;0.182;0.180;0.160;0.170;32;27;33;216.82;219.00;218.33
5/18/22 8:00:00 PM;239.710;205.134;262.720;28;25;33;60.002;10;5;4;0.179;0.172;0.183;0.190;0.180;0.190;30;26;33;217.54;219.68;218.95
5/18/22 8:10:00 PM;231.897;196.968;261.362;27;24;33;59.974;10;5;4;0.180;0.171;0.184;0.160;0.130;0.160;29;25;33;217.49;219.67;218.90
5/18/22 8:20:00 PM;241.043;201.635;266.019;29;25;34;59.996;10;5;4;0.180;0.170;0.180;0.190;0.180;0.180;30;25;34;217.61;219.85;218.98
5/18/22 8:30:00 PM;261.432;216.606;267.183;31;26;34;59.985;10;7;4;0.179;0.169;0.179;0.180;0.160;0.170;33;27;34;217.24;219.54;218.89
5/18/22 8:40:00 PM;231.135;190.746;256.317;27;24;32;60.006;10;4;4;0.176;0.163;0.173;0.180;0.150;0.170;29;24;33;217.77;220.17;219.31
5/18/22 8:50:00 PM;228.277;197.357;254.183;27;24;32;59.996;10;5;4;0.177;0.163;0.171;0.200;0.170;0.180;29;25;32;217.58;220.07;219.21
5/18/22 9:00:00 PM;132.621;131.636;200.630;15;16;25;59.992;8;0;4;0.178;0.162;0.171;0.180;0.160;0.170;17;17;26;218.25;220.64;219.59
5/18/22 9:10:00 PM;73.742;56.582;102.061;8;6;12;59.987;3;1;3;0.181;0.165;0.173;0.190;0.170;0.170;9;7;13;218.65;221.30;220.35
5/18/22 9:20:00 PM;48.018;32.082;61.896;6;4;8;59.999;1;0;0;0.181;0.162;0.171;0.180;0.130;0.150;6;4;8;219.41;222.03;221.22
5/18/22 9:30:00 PM;36.585;24.693;62.672;4;3;8;60.012;2;0;0;0.182;0.160;0.171;0.190;0.160;0.170;5;3;8;219.94;222.65;221.63
5/18/22 9:40:00 PM;46.684;33.249;62.090;6;4;8;60.000;1;0;0;0.183;0.160;0.171;0.170;0.150;0.160;6;4;8;219.38;222.20;221.24
5/18/22 9:50:00 PM;30.487;20.610;43.851;2;1;4;59.992;0;0;0;0.178;0.155;0.166;0.000;0.000;0.000;2;1;4;93.70;136.47;129.81
5/18/22 10:00:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.172;0.148;0.159;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 10:10:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.168;0.145;0.154;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 10:20:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.161;0.137;0.147;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 10:30:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.154;0.131;0.140;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 10:40:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.147;0.125;0.133;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 10:50:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.136;0.116;0.123;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 11:00:00 PM;0.000;0.000;0.000;0;0;0;0.000;0;0;0;0.127;0.107;0.113;0.000;0.000;0.000;0;0;0;0.00;0.00;0.00
5/18/22 11:20:00 PM;41.730;23.916;61.702;4;3;8;59.999;1;0;1;2.941;2.761;0.243;6.540;6.140;0.530;5;3;8;201.70;218.14;215.73
5/18/22 11:30:00 PM;47.446;32.860;59.374;6;4;8;59.989;1;1;0;2.941;2.761;0.242;0.160;0.150;0.150;6;4;8;220.61;223.71;222.64
5/18/22 11:40:00 PM;46.684;32.277;57.239;6;4;7;59.997;1;1;0;2.941;2.761;0.241;0.130;0.130;0.130;6;4;7;221.10;224.23;223.04
5/18/22 11:50:00 PM;38.490;24.499;56.851;5;3;7;60.006;2;0;0;2.941;2.761;0.242;0.130;0.130;0.130;5;3;7;221.76;224.88;223.61
5/19/22 12:00:00 AM;40.777;27.221;56.463;5;3;7;60.000;1;1;0;2.941;2.761;0.244;0.140;0.150;0.140;5;4;7;221.97;225.04;223.82
5/19/22 12:10:00 AM;40.777;26.249;56.657;5;3;7;59.998;1;0;0;2.941;2.761;0.245;0.120;0.130;0.130;5;3;7;222.55;225.60;224.33
5/19/22 12:20:00 AM;32.964;19.638;56.851;4;2;7;59.996;1;0;0;2.941;2.761;0.246;0.140;0.150;0.140;4;3;7;222.71;225.71;224.43
5/19/22 12:30:00 AM;43.635;26.443;56.851;5;3;7;59.997;1;0;0;2.941;2.761;0.249;0.160;0.170;0.170;6;3;7;222.47;225.45;224.24
5/19/22 12:40:00 AM;34.870;21.777;56.657;4;3;7;60.006;2;0;0;2.941;2.761;0.252;0.170;0.180;0.180;4;3;7;222.35;225.36;224.09
5/19/22 12:50:00 AM;39.062;25.666;55.687;5;3;7;60.003;1;0;0;2.941;2.761;0.252;0.110;0.120;0.110;5;3;7;222.72;225.67;224.48
5/19/22 1:00:00 AM;38.871;24.888;55.687;5;3;7;60.004;1;0;0;2.941;2.761;0.253;0.110;0.110;0.120;5;3;7;222.77;225.68;224.52
5/19/22 1:10:00 AM;32.393;19.638;55.105;4;2;7;60.002;2;0;0;2.857;2.682;0.247;0.140;0.150;0.140;4;3;7;223.03;225.94;224.61
5/19/22 1:20:00 AM;43.254;26.249;55.493;5;3;7;59.996;1;0;0;0.140;0.145;0.143;0.140;0.140;0.140;6;3;7;222.97;225.77;224.60
5/19/22 1:30:00 AM;33.346;19.638;56.463;4;2;7;60.003;2;0;0;0.136;0.142;0.140;0.110;0.110;0.110;4;3;7;223.34;226.11;224.85
5/19/22 1:40:00 AM;37.919;24.888;54.911;5;3;7;60.009;1;1;0;0.135;0.142;0.138;0.110;0.120;0.110;5;3;7;223.52;226.26;225.05
5/19/22 1:50:00 AM;38.681;25.082;54.523;5;3;7;59.992;1;0;0;0.136;0.143;0.140;0.150;0.150;0.150;5;3;7;223.38;226.07;224.92
5/19/22 2:00:00 AM;30.678;19.249;54.329;4;2;7;59.995;1;0;0;0.135;0.141;0.139;0.120;0.120;0.120;4;2;7;223.36;225.99;224.75
5/19/22 2:10:00 AM;39.634;24.888;54.717;5;3;7;60.005;1;0;0;0.134;0.140;0.137;0.110;0.110;0.110;5;3;7;223.55;226.14;224.98
5/19/22 2:20:00 AM;34.108;20.221;55.687;4;2;7;59.998;1;0;0;0.132;0.137;0.135;0.110;0.110;0.100;4;3;7;223.52;226.12;224.92
5/19/22 2:30:00 AM;32.774;20.416;55.105;4;2;7;59.998;2;0;0;0.127;0.131;0.129;0.110;0.110;0.110;4;3;7;223.69;226.25;225.03
5/19/22 2:40:00 AM;40.967;28.193;55.299;5;4;7;59.998;1;1;0;0.122;0.124;0.121;0.120;0.110;0.110;5;4;7;223.45;225.94;224.76
5/19/22 2:50:00 AM;30.868;19.249;55.105;4;2;7;60.003;2;0;0;0.122;0.123;0.121;0.110;0.110;0.110;4;2;7;223.71;226.13;224.83
5/19/22 3:00:00 AM;34.870;21.582;54.717;4;2;7;59.992;1;1;0;0.127;0.128;0.124;0.160;0.160;0.150;5;3;7;223.83;226.25;224.97
5/19/22 3:10:00 AM;36.585;23.332;54.911;4;3;7;60.002;1;0;0;0.130;0.129;0.125;0.170;0.160;0.150;5;3;7;224.00;226.38;225.12
5/19/22 3:20:00 AM;30.297;19.638;53.941;4;2;7;59.992;2;0;0;0.144;0.141;0.134;0.230;0.220;0.200;4;3;7;223.62;225.93;224.68
5/19/22 3:30:00 AM;37.728;25.277;54.523;5;3;7;60.006;1;1;0;0.151;0.148;0.142;0.190;0.190;0.190;5;3;7;223.62;225.90;224.68
5/19/22 3:40:00 AM;36.204;22.749;53.941;4;3;7;59.987;1;1;0;0.165;0.162;0.157;0.240;0.240;0.240;5;3;7;223.48;225.76;224.54
5/19/22 3:50:00 AM;31.249;17.499;53.747;4;2;7;60.005;2;0;0;0.168;0.164;0.160;0.180;0.170;0.180;4;2;7;224.03;226.38;225.03
5/19/22 4:00:00 AM;38.871;22.944;52.971;5;3;7;59.991;1;0;0;0.169;0.166;0.162;0.140;0.150;0.150;5;3;7;224.22;226.44;225.27
5/19/22 4:10:00 AM;35.060;20.805;53.165;4;2;7;60.004;2;0;0;0.171;0.169;0.165;0.160;0.170;0.160;5;3;7;223.91;226.13;224.88
5/19/22 4:20:00 AM;32.393;19.055;52.777;4;2;7;60.002;2;0;0;0.177;0.176;0.173;0.200;0.210;0.210;4;2;7;224.23;226.41;225.16
5/19/22 4:30:00 AM;37.538;22.555;52.777;5;3;7;60.003;1;0;0;0.178;0.177;0.173;0.130;0.130;0.120;5;3;7;224.43;226.55;225.34
5/19/22 4:40:00 AM;33.536;18.471;52.582;4;2;7;60.007;1;0;0;0.178;0.178;0.174;0.120;0.120;0.120;4;2;7;224.70;226.80;225.53
5/19/22 4:50:00 AM;30.487;17.305;52.777;4;2;7;60.014;2;0;0;0.184;0.183;0.180;0.200;0.200;0.200;4;2;7;224.33;226.36;225.12
5/19/22 5:00:00 AM;37.919;21.582;52.582;5;3;7;59.999;1;0;0;0.184;0.185;0.182;0.170;0.180;0.180;5;3;7;223.90;225.86;224.65
5/19/22 5:10:00 AM;56.021;26.055;64.613;6;3;8;59.992;2;1;3;0.184;0.184;0.182;0.160;0.150;0.150;7;3;8;224.13;226.12;224.89
5/19/22 5:20:00 AM;88.223;35.193;80.135;11;4;10;60.000;4;2;0;0.178;0.179;0.182;0.180;0.170;0.200;11;5;10;223.94;226.08;224.85
5/19/22 5:30:00 AM;94.130;38.499;80.135;12;5;10;60.003;3;2;0;0.177;0.180;0.180;0.180;0.200;0.170;12;5;10;223.92;226.05;224.87
5/19/22 5:40:00 AM;88.795;33.443;79.359;11;4;10;59.990;3;1;0;0.169;0.172;0.172;0.170;0.160;0.170;11;4;10;224.17;226.27;225.06
5/19/22 5:50:00 AM;86.699;31.304;79.165;11;4;10;60.006;3;1;0;0.168;0.172;0.171;0.160;0.170;0.170;11;4;10;224.08;226.07;224.95
5/19/22 6:00:00 AM;91.463;39.665;79.359;11;5;10;59.990;3;2;0;0.170;0.173;0.172;0.170;0.170;0.160;12;5;10;223.56;225.62;224.51
5/19/22 6:10:00 AM;90.701;37.527;79.747;11;4;10;60.002;3;2;0;0.170;0.173;0.173;0.170;0.170;0.170;12;5;10;223.62;225.52;224.40
5/19/22 6:20:00 AM;84.031;32.082;79.941;10;4;10;60.002;3;1;0;0.167;0.169;0.168;0.170;0.170;0.170;11;4;10;223.05;224.90;223.75
5/19/22 6:30:00 AM;87.652;34.804;91.195;11;4;11;60.004;3;1;0;0.173;0.174;0.174;0.200;0.200;0.200;11;4;12;222.51;224.31;223.17
5/19/22 6:40:00 AM;105.754;52.693;117.584;13;7;15;59.998;4;1;7;0.178;0.178;0.180;0.190;0.180;0.200;14;7;15;222.87;224.61;223.43
5/19/22 6:50:00 AM;106.326;64.748;128.061;13;8;16;60.008;5;1;0;0.175;0.175;0.176;0.170;0.170;0.160;14;8;17;222.58;224.21;223.09
5/19/22 7:00:00 AM;153.582;93.137;181.420;17;12;23;59.988;9;1;1;0.176;0.173;0.175;0.180;0.150;0.160;20;12;23;222.10;223.80;222.45
5/19/22 7:10:00 AM;196.836;159.052;240.212;22;20;30;60.003;12;2;4;0.176;0.174;0.177;0.170;0.170;0.180;25;20;31;221.24;222.73;221.38
5/19/22 7:20:00 AM;206.745;179.857;275.527;23;23;35;59.990;13;1;6;0.176;0.174;0.174;0.170;0.170;0.170;26;23;35;220.81;222.13;220.68
5/19/22 7:30:00 AM;235.518;193.662;293.572;26;25;37;60.014;15;3;6;0.173;0.171;0.176;0.150;0.160;0.190;30;25;37;220.12;221.56;220.11
5/19/22 7:40:00 AM;244.473;199.690;293.766;27;25;37;60.016;14;4;6;0.172;0.170;0.174;0.150;0.140;0.140;31;25;37;220.05;221.49;220.15
5/19/22 7:50:00 AM;247.903;193.079;291.243;28;24;37;59.995;15;4;5;0.174;0.170;0.175;0.180;0.180;0.180;31;25;37;219.42;220.91;219.54
5/19/22 8:00:00 AM;231.897;192.301;278.243;27;24;35;59.984;12;3;6;0.175;0.172;0.177;0.190;0.190;0.190;29;24;35;218.44;219.75;218.62
5/19/22 8:10:00 AM;235.899;193.079;277.855;27;24;35;60.006;12;3;5;0.177;0.176;0.181;0.190;0.210;0.210;30;24;35;217.98;219.31;218.24
5/19/22 8:20:00 AM;239.519;204.162;285.616;28;25;36;60.006;12;3;6;0.177;0.177;0.182;0.170;0.180;0.180;30;26;36;217.77;218.96;217.95
5/19/22 8:30:00 AM;232.850;204.162;288.721;27;26;36;60.034;12;2;6;0.174;0.174;0.180;0.160;0.170;0.180;29;26;37;218.46;219.60;218.52
5/19/22 8:40:00 AM;239.329;226.134;305.796;28;28;38;60.015;12;2;8;0.172;0.174;0.177;0.170;0.180;0.170;30;29;39;217.73;218.76;217.71
5/19/22 8:50:00 AM;252.857;215.829;308.124;29;27;38;60.006;13;3;6;0.173;0.174;0.179;0.180;0.170;0.180;32;27;39;217.59;218.74;217.68
5/19/22 9:00:00 AM;225.418;208.440;290.467;26;26;36;59.988;11;2;7;0.171;0.175;0.179;0.160;0.160;0.160;28;26;37;217.18;218.08;217.06
5/19/22 9:10:00 AM;204.077;222.051;287.945;24;28;35;59.987;9;1;8;0.173;0.178;0.182;0.190;0.200;0.210;25;28;36;216.86;217.53;216.57
5/19/22 9:20:00 AM;234.184;210.190;310.841;26;26;38;59.993;13;1;6;0.173;0.177;0.181;0.170;0.160;0.160;29;26;39;216.15;217.10;215.84
5/19/22 9:30:00 AM;231.516;211.551;301.139;26;26;37;59.998;12;1;6;0.172;0.176;0.177;0.130;0.140;0.130;29;27;38;216.62;217.53;216.43
5/19/22 9:40:00 AM;262.194;242.273;315.885;30;30;39;59.999;12;3;7;0.172;0.178;0.178;0.160;0.170;0.160;33;30;40;216.35;217.26;216.24
5/19/22 9:50:00 AM;273.818;258.995;329.662;32;32;40;60.009;12;3;8;0.170;0.175;0.176;0.150;0.150;0.150;34;32;41;215.69;216.60;215.61
5/19/22 10:00:00 AM;273.056;246.745;329.856;32;31;41;59.995;12;3;7;0.169;0.174;0.172;0.180;0.170;0.140;34;31;41;215.74;216.72;215.63
5/19/22 10:10:00 AM;297.636;260.744;347.125;34;32;43;59.997;14;4;7;0.164;0.167;0.166;0.130;0.130;0.140;37;33;43;215.32;216.44;215.31
5/19/22 10:20:00 AM;279.344;249.078;330.826;32;31;41;59.998;13;4;7;0.164;0.167;0.167;0.160;0.180;0.190;35;31;41;215.21;216.15;215.17
5/19/22 10:30:00 AM;280.678;260.744;340.916;32;32;42;59.992;13;3;8;0.168;0.170;0.170;0.200;0.200;0.210;35;32;42;214.84;215.90;214.91
5/19/22 10:40:00 AM;269.245;264.244;320.930;31;33;39;59.997;11;4;9;0.171;0.176;0.173;0.200;0.230;0.200;33;33;40;214.55;215.34;214.56
5/19/22 10:50:00 AM;240.091;257.439;294.348;28;32;35;59.997;9;3;9;0.168;0.174;0.171;0.150;0.150;0.150;30;32;37;214.48;215.11;214.47
5/19/22 11:00:00 AM;264.290;269.300;305.990;31;33;37;59.996;9;4;9;0.169;0.176;0.171;0.170;0.180;0.160;33;33;38;214.36;215.12;214.45
5/19/22 11:10:00 AM;259.526;269.689;279.989;31;33;34;59.995;7;6;8;0.171;0.177;0.170;0.210;0.210;0.200;32;33;35;214.22;214.96;214.57
5/19/22 11:20:00 AM;267.339;274.161;299.781;32;33;36;59.999;8;5;9;0.204;0.192;0.209;0.360;0.280;0.380;33;34;37;214.13;214.93;214.36
5/19/22 11:30:00 AM;273.246;298.272;306.766;33;37;37;60.001;7;5;10;0.226;0.212;0.218;0.340;0.320;0.260;34;37;38;214.25;214.89;214.43
5/19/22 11:40:00 AM;290.586;290.883;343.050;34;36;41;59.999;11;4;10;0.236;0.222;0.243;0.280;0.280;0.370;36;36;42;213.46;214.26;213.61
5/19/22 11:50:00 AM;271.341;256.078;331.990;31;31;40;60.006;11;2;8;0.248;0.248;0.262;0.310;0.380;0.360;33;32;41;213.29;214.30;213.37
5/19/22 12:00:00 PM;291.348;274.355;333.542;34;33;40;60.000;11;4;8;0.252;0.251;0.263;0.240;0.220;0.190;36;34;41;213.27;214.21;213.46
5/19/22 12:10:00 PM;267.530;253.550;315.497;31;31;38;59.990;11;3;8;0.253;0.252;0.264;0.160;0.180;0.170;33;31;39;213.45;214.38;213.60
5/19/22 12:20:00 PM;317.453;279.411;331.602;37;34;40;59.989;12;6;7;0.253;0.253;0.263;0.180;0.190;0.170;39;34;41;212.33;213.45;212.78
5/19/22 12:30:00 PM;286.203;264.244;318.408;33;32;39;60.005;11;5;7;0.252;0.252;0.262;0.180;0.190;0.180;35;33;39;213.18;214.35;213.60
5/19/22 12:40:00 PM;297.255;269.300;328.886;35;33;40;59.996;12;5;8;0.251;0.249;0.261;0.170;0.170;0.180;37;33;41;213.32;214.62;213.82
5/19/22 12:50:00 PM;324.123;295.160;333.930;38;35;41;60.001;11;8;8;0.253;0.252;0.263;0.190;0.220;0.190;40;36;41;213.04;214.39;213.64
5/19/22 1:00:00 PM;265.434;245.773;286.198;31;30;35;60.000;9;5;6;0.251;0.251;0.262;0.130;0.130;0.130;33;30;35;213.42;214.84;214.17
5/19/22 1:10:00 PM;297.827;263.078;299.587;35;32;37;59.990;9;7;6;0.248;0.248;0.260;0.140;0.160;0.150;37;32;37;212.98;214.49;213.84
5/19/22 1:20:00 PM;269.054;247.134;295.900;32;30;36;59.993;9;4;6;0.229;0.242;0.238;0.180;0.200;0.190;33;30;36;211.68;213.04;212.46
5/19/22 1:30:00 PM;284.107;259.772;295.900;34;31;36;60.003;9;6;6;0.210;0.229;0.232;0.190;0.190;0.180;35;32;36;212.09;213.42;212.91
