7 May 2022 - 14 May 2022
Date/time;1000KVAFIMEED7_20220514_160405_10m_STD.Current L1 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L2 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L3 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Active power III (kW);1000KVAFIMEED7_20220514_160405_10m_STD.Frequency (Hz);1000KVAFIMEED7_20220514_160405_10m_STD.Inductive power III (kvarL);1000KVAFIMEED7_20220514_160405_10m_STD.Plt L1;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L2;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L3;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L1;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L2;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L3;1000KVAFIMEED7_20220514_160405_10m_STD.Apparent power  III (kVA);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L12 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L23 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L31 (V)
5/11/22 8:40:00 AM;523.245;523.239;465.097;183;60.008;60;0.148;0.148;0.159;0.170;0.160;0.180;193;221.66;222.06;220.96
5/11/22 8:50:00 AM;538.490;531.795;455.007;186;60.026;59;0.147;0.146;0.158;0.120;0.120;0.120;195;221.96;222.34;221.25
5/11/22 9:00:00 AM;534.869;528.100;433.664;182;60.035;56;0.154;0.154;0.166;0.200;0.200;0.210;192;221.74;222.21;221.08
5/11/22 9:10:00 AM;587.270;596.544;505.068;204;59.976;64;0.158;0.158;0.170;0.180;0.180;0.190;214;219.95;220.41;219.37
5/11/22 9:20:00 AM;624.999;599.460;548.919;215;59.993;64;0.158;0.158;0.169;0.160;0.160;0.180;225;219.95;220.21;219.25
5/11/22 9:30:00 AM;675.875;637.765;585.979;230;60.009;73;0.161;0.161;0.172;0.170;0.170;0.180;242;220.72;220.98;219.91
5/11/22 9:40:00 AM;643.292;606.071;532.038;218;60.009;62;0.165;0.164;0.176;0.170;0.170;0.180;227;221.06;221.35;220.24
5/11/22 9:50:00 AM;651.485;612.099;547.561;221;60.029;67;0.161;0.161;0.172;0.130;0.130;0.150;231;221.09;221.37;220.33
5/11/22 10:00:00 AM;629.191;610.738;529.904;216;59.984;65;0.162;0.162;0.173;0.150;0.160;0.160;226;220.96;221.33;220.26
5/11/22 10:10:00 AM;661.965;640.487;532.038;223;59.994;67;0.163;0.163;0.175;0.150;0.150;0.170;233;220.58;221.08;219.81
5/11/22 10:20:00 AM;662.918;627.849;544.068;223;59.999;68;0.164;0.164;0.176;0.170;0.170;0.180;234;220.81;221.13;219.95
5/11/22 10:30:00 AM;613.947;598.488;525.053;211;59.998;65;0.161;0.161;0.173;0.130;0.130;0.140;221;220.55;220.93;219.92
5/11/22 10:40:00 AM;639.290;617.349;552.412;220;60.004;65;0.159;0.160;0.171;0.140;0.140;0.160;230;220.31;220.60;219.69
5/11/22 10:50:00 AM;648.436;634.071;561.143;224;59.996;68;0.162;0.162;0.175;0.160;0.160;0.180;234;220.13;220.42;219.44
5/11/22 11:00:00 AM;665.586;658.181;581.323;230;60.008;72;0.155;0.156;0.170;0.130;0.130;0.150;242;219.86;220.12;219.22
5/11/22 11:10:00 AM;673.779;657.792;581.129;232;60.014;66;0.152;0.152;0.166;0.140;0.140;0.150;242;219.56;219.82;218.84
5/11/22 11:20:00 AM;629.381;615.988;555.904;219;59.997;64;0.149;0.150;0.164;0.130;0.130;0.150;228;219.56;219.73;218.98
5/11/22 11:30:00 AM;695.502;635.821;586.756;232;59.986;67;0.150;0.152;0.166;0.180;0.190;0.200;242;219.09;219.22;218.33
5/11/22 11:40:00 AM;659.107;631.932;562.307;225;59.981;65;0.148;0.151;0.164;0.150;0.160;0.160;234;218.94;219.14;218.26
5/11/22 11:50:00 AM;666.348;624.349;588.502;228;59.998;63;0.151;0.155;0.167;0.160;0.170;0.180;237;218.30;218.34;217.54
5/11/22 12:00:00 PM;701.218;656.237;621.682;238;59.997;73;0.158;0.160;0.173;0.210;0.210;0.220;249;218.51;218.51;217.71
5/11/22 12:10:00 PM;671.302;642.626;606.353;232;60.008;68;0.160;0.163;0.176;0.180;0.180;0.200;242;218.49;218.55;217.75
5/11/22 12:20:00 PM;691.310;637.959;606.935;234;59.995;67;0.160;0.162;0.176;0.170;0.160;0.180;244;218.37;218.44;217.43
5/11/22 12:30:00 PM;701.599;646.515;631.383;239;59.997;70;0.162;0.163;0.176;0.150;0.150;0.150;250;218.82;218.88;217.86
5/11/22 12:40:00 PM;649.961;624.738;601.114;226;59.989;65;0.164;0.167;0.179;0.170;0.180;0.190;235;217.72;217.82;216.97
5/11/22 12:50:00 PM;684.069;640.876;616.055;234;59.991;66;0.164;0.167;0.179;0.160;0.170;0.180;243;217.42;217.49;216.41
5/11/22 1:00:00 PM;647.674;598.488;586.174;222;59.997;60;0.166;0.169;0.180;0.160;0.160;0.170;230;218.12;218.06;217.18
5/11/22 1:10:00 PM;661.013;619.293;588.502;226;59.995;64;0.169;0.172;0.183;0.180;0.180;0.190;235;218.17;218.23;217.18
5/11/22 1:20:00 PM;628.238;582.544;561.143;216;59.993;57;0.170;0.173;0.184;0.150;0.150;0.160;223;218.82;218.89;217.67
5/11/22 1:30:00 PM;632.240;603.738;589.472;221;59.989;64;0.172;0.174;0.186;0.200;0.200;0.220;231;219.11;219.26;218.19
5/11/22 1:40:00 PM;649.389;603.932;583.263;223;59.994;60;0.179;0.180;0.191;0.220;0.220;0.220;231;218.36;218.45;217.16
5/11/22 1:50:00 PM;680.830;636.598;600.338;232;60.006;64;0.178;0.179;0.190;0.150;0.150;0.160;241;218.16;218.14;216.88
5/11/22 2:00:00 PM;708.269;671.987;631.965;242;60.001;70;0.175;0.176;0.187;0.180;0.180;0.190;253;217.81;217.93;216.64
5/11/22 2:10:00 PM;681.401;627.265;602.472;231;59.988;61;0.174;0.175;0.185;0.170;0.170;0.180;240;217.79;217.77;216.44
5/11/22 2:20:00 PM;696.073;651.765;635.652;239;59.990;67;0.173;0.175;0.184;0.160;0.160;0.170;249;217.56;217.58;216.28
5/11/22 2:30:00 PM;731.706;673.737;661.264;249;59.994;71;0.172;0.173;0.183;0.130;0.120;0.130;259;217.77;217.76;216.40
5/11/22 2:40:00 PM;701.599;651.570;638.368;241;60.006;65;0.169;0.170;0.180;0.120;0.120;0.140;250;217.94;217.90;216.48
5/11/22 2:50:00 PM;699.122;639.126;651.563;240;60.006;66;0.170;0.169;0.180;0.170;0.160;0.180;249;217.49;217.28;216.03
5/11/22 3:00:00 PM;724.465;667.126;657.966;247;59.999;66;0.172;0.170;0.181;0.180;0.180;0.190;256;216.82;216.67;215.22
5/11/22 3:10:00 PM;753.047;706.208;690.369;257;59.988;73;0.172;0.170;0.181;0.180;0.180;0.190;268;216.49;216.31;214.92
5/11/22 3:20:00 PM;738.375;704.069;654.085;252;59.978;68;0.173;0.171;0.183;0.170;0.160;0.180;261;216.08;216.11;214.54
5/11/22 3:30:00 PM;714.366;682.681;644.772;246;60.015;65;0.171;0.169;0.180;0.180;0.180;0.190;255;216.53;216.59;215.05
5/11/22 3:40:00 PM;751.523;726.624;672.712;259;60.002;74;0.164;0.162;0.173;0.150;0.150;0.150;270;217.58;217.68;216.03
5/11/22 3:50:00 PM;727.705;671.987;639.921;246;59.990;66;0.170;0.169;0.180;0.210;0.220;0.230;255;217.51;217.47;215.76
5/11/22 4:00:00 PM;756.287;722.152;675.623;258;59.985;73;0.170;0.169;0.180;0.180;0.180;0.190;269;216.76;216.65;215.06
5/11/22 4:10:00 PM;730.372;709.319;647.294;251;60.018;70;0.171;0.170;0.181;0.180;0.180;0.190;261;216.98;217.12;215.50
5/11/22 4:20:00 PM;706.173;678.014;630.219;242;59.997;69;0.173;0.173;0.184;0.190;0.190;0.200;252;217.34;217.34;215.77
5/11/22 4:30:00 PM;727.895;703.097;663.981;252;59.998;74;0.176;0.176;0.187;0.170;0.170;0.180;263;217.94;217.96;216.45
5/11/22 4:40:00 PM;759.336;731.485;693.086;262;60.002;80;0.176;0.176;0.187;0.130;0.130;0.140;274;218.10;218.00;216.47
5/11/22 4:50:00 PM;730.372;705.625;669.608;253;60.004;75;0.175;0.175;0.185;0.150;0.150;0.160;264;217.87;217.93;216.34
5/11/22 5:00:00 PM;749.427;738.096;684.354;261;59.987;77;0.171;0.171;0.182;0.130;0.120;0.140;273;218.07;218.08;216.46
5/11/22 5:10:00 PM;780.486;744.902;692.698;268;59.998;77;0.170;0.170;0.180;0.160;0.160;0.170;279;218.44;218.55;216.85
5/11/22 5:20:00 PM;785.631;769.012;693.280;271;60.004;79;0.171;0.171;0.182;0.180;0.180;0.200;283;218.53;218.75;216.94
5/11/22 5:30:00 PM;788.871;748.402;719.474;272;60.010;83;0.168;0.169;0.180;0.150;0.150;0.170;285;218.95;218.98;217.30
5/11/22 5:40:00 PM;811.927;762.013;734.415;278;60.011;86;0.170;0.171;0.183;0.170;0.170;0.180;291;219.21;219.20;217.61
5/11/22 5:50:00 PM;801.447;769.985;708.996;274;60.020;86;0.163;0.163;0.176;0.140;0.140;0.160;288;219.31;219.36;217.61
5/11/22 6:00:00 PM;778.009;766.874;708.414;272;60.020;83;0.161;0.160;0.173;0.150;0.150;0.160;285;219.62;219.64;218.06
5/11/22 6:10:00 PM;821.073;797.984;746.833;286;60.029;90;0.158;0.157;0.170;0.150;0.140;0.160;300;220.22;220.27;218.61
5/11/22 6:20:00 PM;818.025;800.123;759.833;287;60.002;95;0.154;0.153;0.167;0.150;0.150;0.160;302;220.92;220.91;219.32
5/11/22 6:30:00 PM;804.305;784.568;765.654;285;59.979;95;0.150;0.149;0.163;0.120;0.130;0.130;300;221.48;221.44;220.01
5/11/22 6:40:00 PM;782.201;768.624;738.101;277;59.997;92;0.153;0.153;0.166;0.170;0.170;0.180;292;221.77;221.72;220.20
5/11/22 6:50:00 PM;680.830;695.514;659.130;247;60.008;80;0.153;0.152;0.165;0.150;0.140;0.150;261;222.19;222.21;220.90
5/11/22 7:00:00 PM;718.749;725.069;691.339;259;59.988;85;0.156;0.157;0.168;0.160;0.180;0.180;273;222.17;222.20;220.75
5/11/22 7:10:00 PM;664.442;691.236;628.473;242;59.997;78;0.156;0.158;0.169;0.160;0.170;0.180;254;222.33;222.49;221.06
5/11/22 7:20:00 PM;721.416;707.958;662.040;254;59.997;83;0.158;0.160;0.170;0.200;0.200;0.210;268;222.24;222.34;220.82
5/11/22 7:30:00 PM;737.613;709.125;644.966;255;59.993;81;0.157;0.159;0.168;0.130;0.130;0.140;268;222.45;222.71;221.00
5/11/22 7:40:00 PM;709.412;698.625;625.756;247;59.983;83;0.154;0.156;0.165;0.130;0.130;0.140;261;222.68;222.95;221.25
5/11/22 7:50:00 PM;709.793;665.959;629.249;245;60.020;80;0.153;0.154;0.164;0.130;0.120;0.140;258;223.42;223.52;221.90
5/11/22 8:00:00 PM;655.868;643.209;583.457;228;60.024;81;0.163;0.164;0.173;0.230;0.230;0.240;243;223.75;224.06;222.52
5/11/22 8:10:00 PM;642.720;621.238;569.099;223;59.978;77;0.163;0.165;0.174;0.150;0.150;0.170;236;223.84;224.15;222.50
5/11/22 8:20:00 PM;667.491;645.543;604.219;233;59.997;82;0.164;0.166;0.176;0.170;0.170;0.180;248;223.99;224.26;222.73
5/11/22 8:30:00 PM;600.228;587.599;558.039;212;60.006;75;0.168;0.169;0.180;0.170;0.170;0.190;225;224.03;224.24;222.70
5/11/22 8:40:00 PM;610.327;604.905;575.114;217;59.999;79;0.166;0.167;0.179;0.150;0.150;0.170;231;224.17;224.39;222.78
5/11/22 8:50:00 PM;556.401;561.155;523.113;200;60.005;72;0.164;0.167;0.178;0.120;0.130;0.140;213;224.77;225.08;223.39
5/11/22 9:00:00 PM;511.813;516.240;487.605;186;60.033;64;0.165;0.166;0.179;0.170;0.170;0.190;197;225.25;225.55;223.79
5/11/22 9:10:00 PM;478.086;464.907;451.126;171;60.018;55;0.164;0.163;0.177;0.140;0.130;0.150;182;225.92;226.28;224.53
5/11/22 9:20:00 PM;390.052;390.436;365.946;144;60.001;40;0.158;0.157;0.172;0.140;0.130;0.150;150;226.42;226.90;225.05
5/11/22 9:30:00 PM;352.324;350.187;329.274;130;60.019;36;0.158;0.157;0.172;0.130;0.130;0.140;135;226.98;227.54;225.61
5/11/22 9:40:00 PM;251.143;246.550;222.750;92;60.022;16;0.158;0.157;0.171;0.120;0.130;0.130;95;228.01;228.72;226.66
5/11/22 9:50:00 PM;210.937;227.106;192.868;81;60.006;15;0.158;0.157;0.171;0.130;0.130;0.140;83;228.67;229.53;227.45
5/11/22 10:00:00 PM;195.693;206.107;181.226;76;59.987;11;0.148;0.148;0.162;0.160;0.160;0.160;77;228.94;229.74;227.60
5/11/22 10:10:00 PM;196.074;200.468;174.241;74;59.993;9;0.147;0.147;0.159;0.130;0.140;0.140;75;228.98;229.87;227.55
5/11/22 10:20:00 PM;196.646;202.607;177.928;75;59.994;11;0.147;0.148;0.160;0.170;0.180;0.190;76;228.97;229.91;227.57
5/11/22 10:30:00 PM;193.978;196.190;180.256;74;60.003;9;0.149;0.151;0.162;0.190;0.190;0.200;75;229.01;229.93;227.63
5/11/22 10:40:00 PM;191.691;202.607;169.390;73;60.004;11;0.151;0.152;0.163;0.170;0.170;0.180;75;229.14;230.08;227.78
5/11/22 10:50:00 PM;183.117;194.635;163.569;70;59.998;9;0.153;0.154;0.165;0.150;0.150;0.170;71;228.79;229.76;227.43
5/11/22 11:00:00 PM;195.693;205.718;178.898;75;60.002;11;0.154;0.155;0.165;0.180;0.180;0.190;77;228.78;229.82;227.47
5/11/22 11:10:00 PM;189.595;194.635;166.480;72;60.006;9;0.156;0.157;0.166;0.160;0.160;0.170;73;229.10;230.12;227.74
5/11/22 11:20:00 PM;199.504;206.690;181.420;76;60.007;12;0.156;0.158;0.166;0.140;0.140;0.150;78;229.74;230.79;228.36
5/11/22 11:30:00 PM;191.120;195.024;171.913;73;59.998;10;0.156;0.158;0.166;0.140;0.140;0.140;74;229.88;230.91;228.53
5/11/22 11:40:00 PM;177.019;190.746;158.719;68;60.011;12;0.162;0.165;0.173;0.190;0.200;0.210;70;229.03;230.11;227.76
5/11/22 11:50:00 PM;194.169;205.912;175.405;74;59.997;11;0.168;0.171;0.179;0.200;0.210;0.210;76;228.50;229.49;227.26
5/12/22 12:00:00 AM;185.975;198.135;169.390;72;60.003;11;0.172;0.182;0.190;0.200;0.250;0.260;73;228.53;229.57;227.40
5/12/22 12:10:00 AM;176.066;180.829;153.286;67;60.023;7;0.176;0.185;0.194;0.190;0.190;0.200;68;229.55;230.61;228.32
5/12/22 12:20:00 AM;192.072;201.829;171.719;73;59.986;11;0.174;0.184;0.192;0.150;0.160;0.160;75;229.30;230.33;228.02
5/12/22 12:30:00 AM;181.021;189.968;160.077;69;60.002;10;0.172;0.181;0.189;0.160;0.160;0.160;70;229.29;230.36;228.08
5/12/22 12:40:00 AM;185.213;192.301;162.599;70;59.996;9;0.176;0.186;0.194;0.210;0.220;0.230;71;228.86;229.83;227.61
5/12/22 12:50:00 AM;190.929;189.968;165.704;71;60.004;8;0.178;0.188;0.195;0.180;0.180;0.190;72;229.06;230.08;227.86
5/12/22 1:00:00 AM;172.637;181.607;154.256;66;59.998;8;0.176;0.186;0.193;0.150;0.150;0.160;67;229.59;230.67;228.42
5/12/22 1:10:00 AM;179.306;192.107;158.331;69;59.994;10;0.176;0.187;0.193;0.160;0.170;0.170;70;229.67;230.78;228.61
5/12/22 1:20:00 AM;201.028;210.190;177.152;76;59.985;13;0.179;0.190;0.197;0.180;0.190;0.200;78;229.53;230.57;228.43
5/12/22 1:30:00 AM;175.304;177.913;154.644;67;60.009;7;0.178;0.190;0.197;0.130;0.140;0.140;68;230.46;231.51;229.42
5/12/22 1:40:00 AM;175.304;185.690;156.390;68;60.000;13;0.176;0.188;0.194;0.170;0.180;0.180;69;230.52;231.63;229.56
5/12/22 1:50:00 AM;190.548;201.051;167.644;72;59.990;12;0.175;0.186;0.193;0.190;0.190;0.200;74;229.64;230.69;228.68
5/12/22 2:00:00 AM;183.688;185.107;164.928;70;59.987;8;0.176;0.181;0.188;0.210;0.210;0.220;71;229.89;230.90;228.95
5/12/22 2:10:00 AM;169.969;177.913;152.704;66;60.002;7;0.177;0.184;0.189;0.200;0.220;0.210;66;229.85;230.89;228.95
5/12/22 2:20:00 AM;165.586;172.274;140.673;62;60.006;10;0.180;0.186;0.191;0.180;0.180;0.190;64;230.07;231.20;229.22
5/12/22 2:30:00 AM;152.629;161.969;139.315;59;59.994;9;0.178;0.185;0.190;0.140;0.140;0.150;60;230.77;231.89;229.96
5/12/22 2:40:00 AM;157.393;155.747;139.897;59;59.998;7;0.173;0.179;0.184;0.150;0.150;0.160;60;230.76;231.78;229.93
5/12/22 2:50:00 AM;167.682;173.635;141.450;63;59.988;9;0.174;0.179;0.185;0.190;0.190;0.200;64;230.34;231.39;229.57
5/12/22 3:00:00 AM;151.105;160.219;138.345;59;60.000;5;0.178;0.184;0.190;0.200;0.210;0.220;60;230.43;231.56;229.80
5/12/22 3:10:00 AM;156.821;160.996;137.569;60;59.998;9;0.181;0.187;0.192;0.190;0.200;0.190;61;230.52;231.60;229.83
5/12/22 3:20:00 AM;176.638;178.691;151.345;66;60.000;7;0.182;0.190;0.194;0.200;0.220;0.220;68;231.01;232.07;230.29
5/12/22 3:30:00 AM;150.723;155.747;131.554;57;59.999;7;0.189;0.197;0.201;0.220;0.230;0.240;58;230.60;231.69;229.99
5/12/22 3:40:00 AM;160.823;168.968;145.136;62;59.996;8;0.189;0.195;0.200;0.160;0.150;0.150;63;230.77;231.85;230.20
5/12/22 3:50:00 AM;166.920;169.746;146.106;63;59.997;8;0.186;0.193;0.198;0.160;0.160;0.170;64;230.60;231.67;230.03
5/12/22 4:00:00 AM;161.394;166.441;136.599;61;59.999;9;0.185;0.191;0.195;0.190;0.190;0.190;62;230.57;231.71;230.09
5/12/22 4:10:00 AM;155.106;159.246;138.733;59;60.000;7;0.186;0.190;0.195;0.210;0.210;0.210;60;230.83;231.97;230.32
5/12/22 4:20:00 AM;165.586;168.968;147.271;63;59.982;7;0.187;0.195;0.197;0.200;0.230;0.210;64;230.21;231.32;229.76
5/12/22 4:30:00 AM;173.970;175.774;149.405;65;60.004;7;0.191;0.200;0.201;0.200;0.220;0.210;66;230.20;231.31;229.78
5/12/22 4:40:00 AM;158.345;161.191;140.868;61;60.001;8;0.192;0.202;0.203;0.170;0.180;0.190;61;230.66;231.81;230.24
5/12/22 4:50:00 AM;154.153;162.746;138.733;60;59.996;8;0.190;0.201;0.201;0.160;0.170;0.180;61;231.00;232.21;230.56
5/12/22 5:00:00 AM;163.109;172.468;146.106;63;60.000;8;0.187;0.197;0.197;0.160;0.160;0.170;64;230.82;231.94;230.32
5/12/22 5:10:00 AM;156.249;161.774;137.957;60;59.980;8;0.185;0.194;0.195;0.160;0.160;0.160;61;230.71;231.79;230.23
5/12/22 5:20:00 AM;160.060;163.135;141.256;61;59.990;5;0.188;0.197;0.197;0.230;0.240;0.240;62;230.30;231.37;229.87
5/12/22 5:30:00 AM;164.633;171.885;148.435;63;60.010;9;0.185;0.192;0.192;0.180;0.180;0.180;64;230.05;231.08;229.61
5/12/22 5:40:00 AM;160.632;169.163;141.450;62;59.999;9;0.187;0.195;0.195;0.190;0.190;0.200;63;230.12;231.25;229.77
5/12/22 5:50:00 AM;156.630;163.913;140.673;60;60.001;6;0.189;0.197;0.197;0.190;0.190;0.200;61;230.60;231.70;230.27
5/12/22 6:00:00 AM;153.772;158.858;135.629;59;59.999;5;0.189;0.197;0.197;0.190;0.190;0.190;60;230.08;231.13;229.73
5/12/22 6:10:00 AM;167.111;167.802;143.196;63;59.995;7;0.183;0.191;0.192;0.120;0.120;0.120;64;230.04;230.97;229.73
5/12/22 6:20:00 AM;155.487;156.330;136.405;59;59.999;3;0.188;0.192;0.196;0.240;0.240;0.250;59;229.33;230.26;229.09
5/12/22 6:30:00 AM;157.964;163.524;139.121;60;59.995;5;0.188;0.189;0.195;0.200;0.190;0.190;61;228.86;229.78;228.71
5/12/22 6:40:00 AM;191.120;192.301;163.957;69;59.996;12;0.190;0.191;0.196;0.200;0.200;0.210;72;228.42;229.25;228.15
5/12/22 6:50:00 AM;243.711;211.551;197.331;85;59.985;13;0.192;0.192;0.196;0.190;0.180;0.180;86;227.57;228.19;227.20
5/12/22 7:00:00 AM;242.758;233.912;201.600;87;60.014;15;0.193;0.194;0.197;0.170;0.190;0.180;89;227.24;227.97;226.94
5/12/22 7:10:00 AM;273.056;261.328;220.227;97;60.001;19;0.193;0.194;0.198;0.160;0.160;0.170;99;227.14;227.76;226.86
5/12/22 7:20:00 AM;426.828;424.658;358.573;146;60.004;51;0.187;0.186;0.191;0.160;0.150;0.170;158;226.37;227.13;226.08
5/12/22 7:30:00 AM;513.147;503.018;440.067;176;60.002;69;0.186;0.185;0.191;0.170;0.170;0.180;190;225.67;226.38;225.27
5/12/22 7:40:00 AM;497.712;504.184;413.872;171;60.007;65;0.185;0.184;0.190;0.180;0.180;0.190;184;224.54;225.46;224.30
5/12/22 7:50:00 AM;497.712;484.740;403.976;168;59.994;60;0.197;0.217;0.197;0.280;0.380;0.260;179;223.87;224.69;223.49
5/12/22 8:00:00 AM;535.251;514.294;419.499;178;60.007;63;0.220;0.239;0.220;0.350;0.360;0.350;190;223.84;224.68;223.47
5/12/22 8:10:00 AM;519.435;490.379;412.902;173;60.116;57;0.354;0.328;0.309;0.740;0.640;0.610;184;223.75;224.44;223.16
5/12/22 8:20:00 AM;518.673;516.240;415.230;176;59.994;62;0.360;0.339;0.315;0.350;0.390;0.330;187;223.66;224.54;223.26
5/12/22 8:30:00 AM;492.377;483.768;377.976;165;59.996;53;0.360;0.340;0.315;0.210;0.210;0.200;174;222.60;223.43;222.20
5/12/22 8:40:00 AM;462.080;468.990;369.439;159;60.014;49;0.359;0.339;0.314;0.160;0.160;0.170;167;222.28;223.17;222.05
5/12/22 8:50:00 AM;492.186;498.351;391.170;167;60.007;56;0.360;0.339;0.314;0.200;0.180;0.200;177;222.28;223.10;222.09
5/12/22 9:00:00 AM;535.060;538.600;434.052;181;59.996;65;0.360;0.339;0.314;0.190;0.180;0.180;193;222.00;222.87;221.80
5/12/22 9:10:00 AM;542.301;540.739;432.111;183;60.000;63;0.360;0.339;0.315;0.180;0.180;0.190;194;221.85;222.69;221.61
5/12/22 9:20:00 AM;578.696;552.600;494.008;196;60.004;69;0.361;0.339;0.315;0.170;0.170;0.170;208;221.47;222.03;221.11
5/12/22 9:30:00 AM;616.043;605.877;528.934;209;59.999;77;0.362;0.341;0.317;0.230;0.230;0.240;223;220.91;221.50;220.61
5/12/22 9:40:00 AM;596.988;587.599;496.918;203;60.004;68;0.362;0.341;0.317;0.190;0.190;0.200;214;220.65;221.25;220.32
5/12/22 9:50:00 AM;591.081;579.822;514.769;203;60.000;69;0.360;0.331;0.315;0.210;0.220;0.220;215;221.05;221.61;220.77
5/12/22 10:00:00 AM;651.866;643.015;570.263;223;60.003;79;0.352;0.320;0.305;0.190;0.190;0.200;237;220.45;221.03;220.18
5/12/22 10:10:00 AM;624.427;605.099;533.202;213;59.999;70;0.216;0.224;0.217;0.160;0.150;0.190;225;220.86;221.45;220.56
5/12/22 10:20:00 AM;650.151;631.154;578.024;223;59.992;78;0.191;0.189;0.198;0.180;0.170;0.190;237;220.76;221.31;220.45
5/12/22 10:30:00 AM;646.150;630.376;556.292;221;60.005;76;0.185;0.183;0.194;0.120;0.130;0.140;234;221.19;221.80;220.90
5/12/22 10:40:00 AM;669.016;643.598;582.487;228;59.996;80;0.185;0.182;0.194;0.160;0.150;0.170;242;221.05;221.56;220.69
5/12/22 10:50:00 AM;656.439;622.793;567.352;222;59.997;76;0.181;0.179;0.190;0.140;0.130;0.150;236;220.96;221.47;220.53
5/12/22 11:00:00 AM;702.171;651.959;599.174;235;59.999;80;0.178;0.177;0.189;0.140;0.140;0.160;249;220.39;220.87;220.01
5/12/22 11:10:00 AM;722.179;680.542;620.711;242;60.000;86;0.175;0.174;0.186;0.140;0.140;0.150;258;220.51;220.92;220.13
5/12/22 11:20:00 AM;643.101;611.515;539.023;216;60.003;71;0.176;0.176;0.188;0.180;0.190;0.190;228;220.09;220.63;219.82
5/12/22 11:30:00 AM;686.927;648.654;596.069;231;60.010;79;0.169;0.170;0.181;0.170;0.180;0.170;245;219.65;220.01;219.24
5/12/22 11:40:00 AM;667.110;631.349;565.218;223;60.005;78;0.166;0.167;0.177;0.160;0.160;0.160;236;219.54;220.04;219.18
5/12/22 11:50:00 AM;668.253;615.210;566.770;221;60.001;75;0.162;0.161;0.173;0.170;0.170;0.180;234;219.37;219.80;218.90
5/12/22 12:00:00 PM;678.734;630.960;572.785;225;60.017;78;0.156;0.156;0.167;0.120;0.130;0.130;239;219.51;220.04;219.16
5/12/22 12:10:00 PM;690.929;632.126;582.293;228;59.997;79;0.154;0.155;0.164;0.140;0.130;0.160;242;219.62;220.05;219.15
5/12/22 12:20:00 PM;667.872;625.321;590.248;225;60.002;78;0.157;0.158;0.163;0.200;0.200;0.180;238;219.28;219.71;218.94
5/12/22 12:30:00 PM;650.151;628.043;571.427;222;60.004;73;0.165;0.167;0.169;0.210;0.220;0.200;234;219.53;219.87;219.07
5/12/22 12:40:00 PM;727.323;688.708;626.338;244;60.003;84;0.164;0.166;0.167;0.140;0.130;0.150;259;219.52;219.96;218.96
5/12/22 12:50:00 PM;671.493;665.181;590.054;231;59.998;77;0.166;0.169;0.170;0.170;0.180;0.180;244;219.70;220.27;219.25
5/12/22 1:00:00 PM;615.090;594.405;543.292;213;60.000;64;0.166;0.169;0.169;0.140;0.130;0.150;223;219.94;220.53;219.57
5/12/22 1:10:00 PM;669.778;665.765;583.069;231;60.002;73;0.166;0.169;0.169;0.150;0.150;0.150;243;219.31;219.94;218.87
5/12/22 1:20:00 PM;679.305;649.626;579.770;230;60.005;71;0.162;0.164;0.165;0.120;0.120;0.150;242;219.27;219.79;218.67
5/12/22 1:30:00 PM;681.592;649.626;612.368;232;60.000;77;0.164;0.165;0.168;0.190;0.190;0.200;245;218.72;219.10;218.04
5/12/22 1:40:00 PM;697.788;659.154;623.234;237;59.999;78;0.165;0.166;0.169;0.170;0.170;0.170;250;218.66;219.08;217.86
5/12/22 1:50:00 PM;695.692;653.126;603.248;233;60.004;75;0.164;0.165;0.169;0.160;0.160;0.180;246;218.14;218.50;217.19
5/12/22 2:00:00 PM;692.834;649.043;591.412;230;59.992;73;0.170;0.172;0.177;0.200;0.210;0.220;243;217.83;218.26;216.83
5/12/22 2:10:00 PM;748.284;685.986;615.084;244;59.998;78;0.172;0.174;0.178;0.160;0.160;0.170;257;217.50;217.85;216.36
5/12/22 2:20:00 PM;736.279;678.403;612.368;242;60.014;79;0.167;0.169;0.176;0.140;0.140;0.160;255;218.51;218.80;217.29
5/12/22 2:30:00 PM;758.955;710.097;668.250;254;59.996;84;0.162;0.163;0.173;0.170;0.170;0.170;268;217.77;217.98;216.54
5/12/22 2:40:00 PM;775.913;720.208;669.414;258;60.002;81;0.167;0.169;0.180;0.200;0.200;0.220;271;217.31;217.56;215.90
5/12/22 2:50:00 PM;768.482;725.847;669.996;257;59.996;83;0.168;0.169;0.182;0.180;0.180;0.200;271;217.18;217.39;215.77
5/12/22 3:00:00 PM;724.465;695.903;660.294;247;60.001;80;0.170;0.172;0.184;0.160;0.170;0.180;260;217.03;217.22;215.74
5/12/22 3:10:00 PM;786.012;748.013;706.668;264;60.000;91;0.170;0.171;0.184;0.150;0.140;0.150;280;216.75;216.90;215.38
